,,,Wind_DRCSouth,Wind_angola,Wind_eswatini,Wind_lesotho,Wind_namibia,Wind_southafrica,Wind_botswana,Wind_zimbabwe,Wind_malawi,Wind_tanzania,Wind_mozambique,Wind_zambia,PV_botswana,PV_angola_PV_mozambique_corr,PV_botswana_Wind_zimbabwe_corr,PV_botswana_Wind_botswana_corr,PV_DRC_Wind_tanzania_corr,PV_botswana_Wind_mozambique_corr,PV_botswana_Wind_zambia_corr,Wind_malawi_Wind_zimbabwe_corr,Wind_southafrica_Wind_zambia_corr,Wind_DRCSouth_Wind_mozambique_corr,PV_botswana_Wind_lesotho_corr,PV_zambia_Wind_southafrica_corr,PV_botswana_Wind_namibia_corr,PV_botswana_Wind_eswatini_corr,Wind_DRCSouth_Wind_eswatini_corr,PV_DRC_Wind_DRC_corr,PV_botswana_Wind_DRCSouth_corr,PV_botswana_Wind_angola_corr
4,25,8,0.009,0.031,0.172,0.824,0.0,0.433,0.129,0.001,0.581,0.453,0.037,0.44,0.631,0.1273407540787666,-0.1789940444434543,-0.1455439900691814,-0.0154418671912205,-0.1842003059062894,-0.0118084068667854,-0.0472415779260414,0.0028992151342169,0.1087801810856166,0.2051405267667879,-0.0211722113645701,-0.1865356069884408,-0.0890852109048043,0.0526096052153412,-0.0126551722521719,-0.1017393358352515,-0.1001496006348852
4,25,9,0.014,0.061,0.141,0.838,0.0,0.515,0.058,0.003,0.392,0.32,0.006,0.298,0.682,0.1840812648996621,-0.2000554006623598,-0.1965178961637088,-0.0508221557484344,-0.2212814710804187,-0.0794403806230043,0.0341047787903764,0.0033931347859582,0.1140048805881042,0.2368715910702705,-0.0063256412153164,-0.2094557428093364,-0.114479326452068,0.0589800938969332,-0.0135773493665998,-0.1119100054869928,-0.0984733431721987
4,25,10,0.015,0.129,0.14,0.839,0.027,0.585,0.014,0.004,0.261,0.26,0.0,0.159,0.646,0.1713122865414531,-0.1841725250404693,-0.2002611324821167,-0.0744603346041558,-0.2067694830207172,-0.1330830457971337,0.0901253914769436,-0.0155012709354347,0.1149647970060146,0.2190050622145491,0.0184723174911511,-0.1816651040033662,-0.1060667020739585,0.0589735810859879,-0.0149533503616247,-0.1028357149397291,-0.0616226695403579
4,25,11,0.016,0.175,0.167,0.838,0.128,0.663,0.001,0.011,0.198,0.246,0.0,0.082,0.559,0.1254679585563785,-0.1445137837469369,-0.1642090099696789,-0.0788671890817677,-0.1649409218266874,-0.1325768317424073,0.1151906414769436,-0.0495015055125491,0.1144840089463131,0.1743582332344496,0.0439051941080666,-0.1102656169386896,-0.0753471531933615,0.0522977807128536,-0.0169941409088883,-0.081689436332764,-0.0333757439184673
4,25,12,0.023,0.141,0.211,0.846,0.221,0.692,0.0,0.037,0.178,0.271,0.004,0.05,0.427,0.0617592816907069,-0.0834218175777827,-0.1012376661885844,-0.0568417480369916,-0.1006326432197222,-0.0883195188070839,0.1159857593873913,-0.0657355218060815,0.1101940228766614,0.1089592367170367,0.0417490761976188,-0.048209990073018,-0.037069161651073,0.0405912029765352,-0.0151657727496844,-0.048780492054157,-0.0277099837194623
4,25,13,0.036,0.081,0.257,0.819,0.307,0.692,0.002,0.092,0.19,0.321,0.051,0.052,0.319,0.0165373109195626,-0.035066879269325,-0.0492288418104749,-0.028025878012116,-0.0442955397371352,-0.0429208317424073,0.095762907894854,-0.0654213357364297,0.0937442596925818,0.0504227397021113,0.0250972145060765,-0.0146777552471473,-0.0133601681187346,0.0282746090710625,-0.0092510414064008,-0.0224799835964456,-0.0197147747642385
4,25,14,0.055,0.039,0.402,0.741,0.38,0.681,0.007,0.178,0.224,0.4,0.146,0.077,0.208,-0.001169878508298,0.0020177674968441,0.0037511374183807,-0.0022335685593797,0.0026569846409742,0.0031066688794831,0.0629136287903764,-0.0571880639702606,0.0666621323293977,-0.0032637211187841,0.0018641761976188,0.0005508950016088,-0.0001219794371426,-0.0030603900582906,-0.0008402573267988,0.001580259189624,0.0018514423999406
4,25,15,0.108,0.02,0.66,0.66,0.48,0.7,0.01,0.294,0.329,0.553,0.35,0.145,0.088,0.0103894605464283,0.0176865276958491,0.0600858807019628,-0.0018873404499269,0.0167325428499294,0.0413809544516224,0.0196933810291824,-0.0533992805125491,0.0191104129264127,-0.0422495211187841,-0.022822428279993,-0.0039130054959035,-0.0349739227207247,-0.0399440844612757,-0.00039316777456,0.0186937238662409,0.0322767100616321
4,25,16,0.243,0.01,0.816,0.618,0.663,0.732,0.007,0.524,0.437,0.74,0.664,0.345,0.005,0.0349035060688163,-0.0193545091200712,0.0997000216223608,-0.0283255597285339,-0.0386460521749461,0.0260400097998812,-0.0031612413588772,-0.0243310616070765,-0.0020368427949803,-0.0608000063177891,-0.0398600561406895,-0.0450529542521224,-0.0905696798102769,-0.0047734811030667,-0.0118931702621222,0.0023450661547981,0.0553259202606371
4,25,17,0.315,0.006,0.738,0.606,0.81,0.787,0.009,0.72,0.459,0.839,0.77,0.51,0.0,0.0410230255961795,-0.0621368036474344,0.1016314219954951,-0.0417949283852503,-0.0624513616276825,-0.0089722346031038,-0.0035834115081309,0.0104745596615801,0.0176079711353679,-0.0596499639048538,-0.0509832451954159,-0.0778635209187891,-0.075873495855053,0.0213923009864854,-0.0193761528491869,-0.0131467617058983,0.0575011021014331
4,25,18,0.254,0.011,0.522,0.496,0.784,0.809,0.042,0.789,0.443,0.893,0.765,0.56,0.0,0.0410230255961795,-0.0770364096175837,0.0945055234880324,-0.0491418567434593,-0.0613716800356427,-0.0197690505235019,-0.0101507510603697,0.0250933196118289,-3.3370158164394675e-05,-0.0358969688799782,-0.0554325208173065,-0.0722491766401821,-0.0292312510789336,-1.5894162768244877e-05,-0.0192400986203311,2.5353716987197813e-05,0.0564214205093933
4,25,19,0.134,0.044,0.194,0.321,0.663,0.789,0.147,0.791,0.447,0.912,0.738,0.545,0.0,0.0410230255961795,-0.0774682822543996,0.0718322100551966,-0.051726887091718,-0.0555413994386277,-0.0165300057473824,-0.0087726361349966,0.0194509166267542,-0.0308956328447315,0.0018918868414148,-0.051387724797406,-0.0461208821128189,0.0415958613588772,0.0231382441456894,-0.0142060921526694,0.0259377119259424,0.0492955220019306
4,25,20,0.058,0.112,0.004,0.19,0.527,0.76,0.318,0.759,0.49,0.901,0.709,0.504,0.0,0.0410230255961795,-0.0705583200653449,0.0349070996074354,-0.050230290574305,-0.0492792462047969,-0.0076766166926561,0.006060334014257,0.008002141377998,-0.0447563353322937,0.0301795445528576,-0.0455227705685502,-0.0167535428093363,0.0826237618563897,0.0750404496183262,-0.0091720856850077,0.0423488721249474,0.0346118523501893
4,25,21,0.068,0.173,0.212,0.111,0.412,0.714,0.494,0.727,0.556,0.886,0.69,0.468,0.0,0.0410230255961795,-0.0636483578762902,-0.0030976924323655,-0.0481894771414692,-0.0451764561550456,9.709077003044144e-05,0.0249206743127645,-8.052503991237559e-05,-0.0389379850835375,0.0472385137070864,-0.0362197397227791,0.008079133807579,0.0377090076275339,0.032501725488973,-0.0041380792173461,0.0401895089408678,0.0214397369273037
4,25,22,0.152,0.177,0.723,0.075,0.339,0.645,0.622,0.718,0.613,0.876,0.658,0.447,0.0,0.0410230255961795,-0.0617049310106185,-0.0307375411885844,-0.046828934852912,-0.0382664939659909,0.0046317534565976,0.0404477989396302,-0.0023614545175243,-0.0180964248845325,0.055012221169773,-0.0222651934541224,0.0238424850513601,-0.0726344510789336,-0.0343492113269473,-0.0011448861825202,0.0220508581945991,0.0205759916536719
4,25,23,0.257,0.116,0.825,0.048,0.313,0.559,0.683,0.703,0.656,0.86,0.615,0.442,0.0,0.0410230255961795,-0.0584658862344991,-0.04390965661147,-0.0446520671912205,-0.0289812322744486,0.0057114350486374,0.0499670683426153,-0.0006372517812059,0.0003868776030296,0.0608425017667879,-0.0048725705685502,0.029456829329967,-0.0946599555565456,0.0012636390461869,-0.0012809404113759,-0.0006224552382366,0.0337481070765575
4,26,0,0.297,0.057,0.938,0.034,0.318,0.448,0.667,0.676,0.667,0.811,0.553,0.423,0.0,0.0410230255961795,-0.0526356056374842,-0.0404546755169426,-0.0379854099772901,-0.0155931805331551,0.0098142250983886,0.0476656064023168,0.0039498891391921,0.0030966348169599,0.0638656102244994,0.0175760473418974,0.0283771477379272,-0.1190607595366451,0.0236441624292715,-0.0029135911576446,-0.009259907974555,0.0464883498626271
4,26,1,0.299,0.102,0.934,0.034,0.331,0.367,0.582,0.686,0.665,0.754,0.49,0.39,0.0,0.0410230255961795,-0.0547949688215638,-0.022100088452266,-0.030230318932514,-0.0019891924734536,0.0169401236058513,0.0491135661038093,0.0131722387660577,0.0004134557124823,0.0638656102244994,0.0339574712224945,0.0255699755986238,-0.1181970142630133,0.0245673716332516,-0.0044101876750575,-0.009691780611371,0.0367712155342689
4,26,2,0.28,0.201,0.908,0.038,0.283,0.324,0.51,0.708,0.689,0.708,0.442,0.376,0.0,0.0410230255961795,-0.0595455678265389,-0.0065526735268929,-0.0239718244051508,0.0083757508101284,0.0199632320635627,0.0599897258053018,0.0194982702337194,-0.0010039353322937,0.0630018649508675,0.0426537826652805,0.0359349188822059,-0.1125826699844063,0.0134943986233014,-0.0027775369287888,-0.0055889905616197,0.0153935200118809
4,26,3,0.244,0.254,0.871,0.044,0.211,0.316,0.468,0.727,0.724,0.681,0.402,0.376,0.0,0.0410230255961795,-0.0636483578762902,0.0025166518462414,-0.0202983602260463,0.0170132035464468,0.0199632320635627,0.0744395519247048,0.0202378672486448,0.0007971313343729,0.0617062470404198,0.0442717010732407,0.051482333807579,-0.1045930262033118,-0.0049005690383901,-0.0014169946402316,0.0021847169010668,0.003948895136259
4,26,4,0.183,0.264,0.929,0.046,0.173,0.307,0.335,0.582,0.623,0.838,0.449,0.31,0.028,0.0281420528349855,-0.0281444454384792,0.0271858533387787,-0.0416588741563946,0.0059741309096309,0.0297784395262493,0.0226949571485854,0.0361117735919284,0.0022606845682037,0.0533290574881809,0.0372034876404049,0.051948309926982,-0.1019309789396302,-0.0385719353319224,0.0029367406831514,0.0133655447617633,0.00155748717606
4,26,5,0.024,0.152,0.95,0.035,0.132,0.235,0.109,0.585,0.738,0.901,0.423,0.18,0.127,0.0004571760936919,-0.013585487229524,0.0329646557019628,-0.0339857915693299,0.0051394572777901,0.0256536478595826,0.0407164489396302,0.0865080521988936,0.0132980387970594,0.0262149864682804,0.0069697781876686,0.0282296706234994,-0.0501040337903764,-0.1296411954065493,0.0035519192901165,0.0204657955080319,0.0106979108079007
4,26,6,0.0,0.042,0.918,0.06,0.246,0.006,0.128,0.663,0.706,0.846,0.286,0.446,0.218,0.0056002660190651,0.0004762053077894,-0.0007257031288829,-0.0063009015195787,-0.0004019805331551,-4.63288817108485e-05,0.0541229489396302,0.0118737640148139,0.0494990378020345,-0.0005567014670428,-0.0755068636033761,-0.0004197826103314,0.0010965780255439,-0.1350303128194846,-0.0018934185208286,-0.0005244174272914,-0.0004752396896116
4,26,7,0.008,0.0,0.836,0.227,0.375,0.013,0.194,0.542,0.599,0.689,0.177,0.505,0.286,0.0474733078101098,0.0076898550590331,-0.0200140130791316,0.0081655198734561,-0.0212845098863889,0.0025608537053538,0.0139989511784361,-0.0190758943185193,0.0747675313343728,-0.0071998362929135,-0.1480964242998936,-0.0052137487794856,0.031484500911116,-0.1105977267498329,0.0082289854592708,-0.017243892054157,-0.0190774516299101
4,26,8,0.023,0.001,0.715,0.386,0.353,0.211,0.165,0.521,0.545,0.48,0.109,0.482,0.356,0.1195784800737914,0.0124313834172421,-0.0440716819846043,-0.0055923293802752,-0.0520740044137521,0.0018979151481398,0.0065276817754511,-0.0043890602389173,0.0859266945184525,0.0078769967916635,-0.1255982292750179,-0.0135041597247592,0.0459926797668374,-0.0758919731428677,0.0193670824741961,-0.0323711557357491,-0.0379974998886166
4,26,9,0.047,0.004,0.557,0.51,0.299,0.311,0.12,0.534,0.523,0.32,0.094,0.484,0.38,0.1801831260936919,0.0166943366510729,-0.0590062581040073,-0.0323949605991807,-0.0634578730704685,0.0025512514665478,0.0052451780441078,-0.0034818368558327,0.0801105422796465,0.0295706216672854,-0.098241464598401,-0.0246775447993861,0.0279514927021608,-0.0352865472722209,0.0282054829717086,-0.0339804452879879,-0.0440162043662285
4,26,10,0.077,0.008,0.453,0.635,0.253,0.44,0.09,0.541,0.532,0.262,0.122,0.523,0.417,0.1681188870389656,0.0218667257057993,-0.0783453888254003,-0.0453129179374891,-0.0721392481948466,0.0109680988546075,0.0065848041635108,-0.0051772103632954,0.0635476129264126,0.0613724130851959,-0.0411668641008886,-0.0394918079834657,0.0133445515330066,-0.0117552430433652,0.0284525202851414,-0.0356118791188336,-0.0531385802368753
4,26,11,0.1,0.013,0.5,0.71,0.2,0.524,0.061,0.531,0.579,0.279,0.185,0.582,0.402,0.1132327152727964,0.01837476053167,-0.0778964165617187,-0.0401825782608722,-0.0550354153590257,0.0211276004715229,0.0106208295366451,-0.0012384899652855,0.0455860905383529,0.0707486089807183,-0.0039347989267592,-0.0464069666899334,0.0210939979260414,-0.0174722566005791,0.0185036600861364,-0.0286756532481869,-0.0482439521274225
4,26,12,0.1,0.015,0.64,0.695,0.129,0.644,0.088,0.522,0.651,0.349,0.277,0.635,0.305,0.0582607141533934,0.0079939306809237,-0.0348822007656988,-0.022658134852912,-0.0181501148615133,0.0148335894018712,0.0161152825217197,0.018169485656605,0.0314072885483032,0.0325295016424098,0.0294289587846835,-0.0285372885804806,0.0225660450653449,-0.0390486944115244,0.0063726625736986,-0.0137262641934605,-0.0229149553612534
4,26,13,0.083,0.018,0.791,0.698,0.062,0.749,0.178,0.522,0.708,0.459,0.386,0.688,0.21,0.0202445050737914,-0.0005328155877329,0.0017907177666394,-0.0032723596041558,0.0005626921036608,-0.0013033209215118,0.0212313302829137,0.0470042056814806,0.0162198875532783,-0.0021859820640578,0.0337753597797084,0.0022998153996188,-0.0024004677456003,-0.0691947099587881,-0.0001161881725699,0.0010158074483304,0.001509530459642
4,26,14,0.063,0.021,0.853,0.811,0.018,0.783,0.261,0.563,0.737,0.596,0.507,0.735,0.106,-0.002380310349094,-0.0143747479260414,0.0240380819457439,-0.002378628012116,-0.0028816442147471,-0.0293035666926561,0.0347216593873913,0.0661292910048637,-0.0050095582178659,-0.0529056089297294,0.0029176234613004,0.0474281139070815,-0.0512709762033118,-0.0891313850831662,0.0014297401856389,0.0210107447617633,0.0276256021014331
4,26,15,0.053,0.026,0.877,0.888,0.002,0.782,0.361,0.667,0.714,0.735,0.613,0.774,0.043,0.0093970374120999,-0.0405977041449469,0.020519690030321,-0.0219558801265438,-0.0228642462047969,-0.0528407566180292,0.0569391787903764,0.0754993689899383,-0.0265901233919952,-0.0965397423874409,-0.0348993710660627,0.0773742039568327,-0.0848027437406252,-0.098621900754808,0.0035209551110121,0.0347805049607682,0.0425920212556619
4,26,16,0.082,0.031,0.851,0.893,0.046,0.765,0.456,0.823,0.733,0.856,0.772,0.807,0.002,0.0354957176359805,-0.0835967339956931,0.0050605784631568,-0.0441078502757976,-0.0623008103839014,-0.0724282204239994,0.102200862372466,0.0778980827959085,-0.0501226457800549,-0.1204972099247543,-0.0465339695735254,0.086304997489171,-0.0993455602829137,-0.0799261245110269,-0.0023693742422217,0.0368221656572857,0.0516201195143684
4,26,17,0.201,0.06,0.786,0.806,0.461,0.764,0.418,0.901,0.762,0.893,0.846,0.828,0.0,0.0410230255961795,-0.1012212772792752,0.0133134677666394,-0.0491418567434593,-0.0788625218266874,-0.0776399838568352,0.1361954310291825,0.0823704861541174,-0.0193991134417464,-0.1028372275864459,-0.0463317297725303,-0.002501745794411,-0.0862384391386351,-0.0212134893120219,-0.006587055336749,0.011469978592609,0.0458405409074032
4,26,18,0.446,0.071,0.661,0.536,0.798,0.697,0.247,0.914,0.817,0.922,0.875,0.838,0.0,0.0410230255961795,-0.1040284494185787,0.0502385782144006,-0.0530874293802752,-0.0851246750605183,-0.0797993470409148,0.1664690795366451,0.0599015415023761,0.0756424069562634,-0.0445344216162966,-0.0327816631058636,-0.0752722850978936,-0.0592463993376401,0.0526467824541471,-0.0082197060830177,-0.0414344194173411,0.0434652414049157
4,26,19,0.522,0.053,0.554,0.319,0.869,0.613,0.072,0.908,0.867,0.942,0.889,0.86,0.0,0.0410230255961795,-0.1027328315081309,0.0880274339357936,-0.0558085139573896,-0.0881477835182297,-0.0845499460458899,0.1881835586411228,0.0305773569252617,0.1093528706378555,0.0023237594782307,-0.0157935198222816,-0.0906037637048587,-0.0361412132679884,0.0448354486233014,-0.0053625672770475,-0.0578455796163461,0.047352095136259
4,26,20,0.496,0.034,0.509,0.296,0.859,0.524,0.009,0.89,0.896,0.943,0.908,0.863,0.0,0.0410230255961795,-0.0988459777767877,0.1016314219954951,-0.0559445681862453,-0.092250573567981,-0.0851977550011138,0.1943386138650034,-0.0043033471792158,0.1033351293443231,0.0072902948016138,0.0022058224662755,-0.0884444005207791,-0.0264240789396302,0.0295991180262864,-0.0015530488690873,-0.0522312353377391,0.0514548851860102
4,26,21,0.507,0.13,0.493,0.382,0.78,0.428,0.064,0.843,0.89,0.932,0.924,0.841,0.0,0.0410230255961795,-0.0886969708116135,0.0897549244830573,-0.0544479716688324,-0.0957055546625083,-0.0804471559961387,0.1719203728202272,-0.0398282297662805,0.1120805820806416,-0.0112802285814707,0.0216208433617979,-0.0713854313665503,-0.0229690978451028,0.026899064170565,0.0013040899368827,-0.0546065348402267,0.030724998618846
4,26,22,0.465,0.296,0.432,0.453,0.613,0.348,0.249,0.783,0.865,0.912,0.87,0.8,0.0,0.0410230255961795,-0.0757407917071359,0.0498067055775847,-0.051726887091718,-0.0840449934684785,-0.0715937669414123,0.1380386713276899,-0.0619690740448875,0.0820780208866117,-0.0266117071884359,0.0378000274413999,-0.0353240661924209,-0.0097969824222172,0.0095676957626048,0.0032088491408628,-0.0455372094670924,-0.0051204302368753
4,26,23,0.42,0.417,0.383,0.38,0.432,0.32,0.487,0.735,0.843,0.897,0.802,0.789,0.0,0.0410230255961795,-0.0653758484235538,-0.0015861382035098,-0.0496860736588822,-0.0693613238167372,-0.0692184674389247,0.1124877996858988,-0.0688885078757332,0.0532834676527808,-0.0108483559446548,0.0434627418692606,0.0037604074394198,0.0007838971797727,-0.0006021909289374,0.0032088491408628,-0.0358200751387341,-0.0312487247642385
4,27,0,0.383,0.471,0.377,0.208,0.292,0.337,0.585,0.638,0.844,0.892,0.727,0.755,0.0,0.0410230255961795,-0.0444300255379817,-0.0227478974074899,-0.0490058025146036,-0.0531660999361402,-0.0618766326130541,0.0766534944620182,-0.0567103147165293,0.0317324318318853,0.0262926908215143,0.0400246652523452,0.0339914920165342,0.0020795150902205,-0.0012411681677433,-5.6452351674465e-05,-0.0278304313576396,-0.0429092859582683
4,27,1,0.351,0.48,0.259,0.229,0.183,0.417,0.596,0.598,0.857,0.887,0.657,0.713,0.0,0.0410230255961795,-0.0357925728016633,-0.0251231969099774,-0.0483255313703249,-0.038050557647583,-0.0528073072399198,0.0639064317754511,-0.0288341923284696,0.0170718686478057,0.0217580281349471,0.0238454811727432,0.0575285507230019,0.0275600006623598,-0.0123651462771961,-0.0052265130481918,-0.0209204691685849,-0.0448527128239399
4,27,2,0.305,0.443,0.201,0.325,0.086,0.601,0.479,0.666,0.88,0.894,0.607,0.772,0.0,0.0410230255961795,-0.0504762424534046,0.0001413523437538,-0.049277910972315,-0.0272537417271849,-0.0655475500259894,0.0954999989396302,0.0200625653829731,0.0064219900408405,0.0010281415677829,-0.0133666422103413,0.078474373608574,0.0400843071300215,-0.0094453460284398,-0.0095802483715749,-0.0109873985218187,-0.0368630690428454
4,27,3,0.238,0.363,0.192,0.303,0.037,0.784,0.235,0.721,0.884,0.884,0.555,0.825,0.0,0.0410230255961795,-0.0623527399658424,0.0528298140352961,-0.0479173686837578,-0.016025053169971,-0.0769921749016113,0.1191251056560481,0.0888142145123264,-0.0011961044865226,0.0057787405727581,-0.0503765257924308,0.0890552532105641,0.0420277339956931,0.003136935687978,-0.0091720856850077,0.0034803348115145,-0.0195881635702086
4,27,4,0.125,0.286,0.091,0.241,0.025,0.772,0.149,0.556,0.785,0.898,0.506,0.794,0.016,0.0253980790787666,-0.0247431638464394,0.0661098637865399,-0.048357355250922,-0.0050407825232048,-0.0650893430608153,0.0388030810291824,0.0771857259551125,-0.0032553005064231,0.0177466112195242,-0.0382288337526298,0.0848558581856884,0.0591072185728076,0.0381710096929531,-0.0037523110581421,0.0258152601846488,-0.002741664067721
4,27,5,0.041,0.151,0.008,0.23,0.044,0.548,0.373,0.739,0.898,0.91,0.443,0.862,0.087,-0.0038187869660095,-0.0395518892195737,0.0137516517218633,-0.0128790763952006,0.0048722532976906,-0.0507429362200193,0.1308455250590332,0.0051527687411821,0.0080532935234276,0.0128628571150466,-0.0001733491755154,0.0522726437578277,0.0488191871051459,0.0806926937725551,0.0008031715289225,0.0274785746125095,0.0156383396636221
4,27,6,0.009,0.084,0.0,0.585,0.077,0.836,0.518,0.809,0.901,0.851,0.343,0.908,0.151,-0.0014578171898901,-0.0244650971797727,-0.002490008974654,0.0344555517142521,0.0089474493175911,-0.0285427829861884,0.1618340817754511,0.1323455558058587,0.0337742527274077,-0.0165742602978886,0.0471994040583153,0.0241832218672805,0.0251063433240513,0.0947698002402168,0.0068453730214598,0.0159170223737036,0.012226684937254
4,27,7,0.015,0.057,0.001,0.828,0.092,0.819,0.693,0.599,0.863,0.735,0.319,0.862,0.196,0.0376403122877218,-0.0033244852394742,-0.0042533217855993,0.049771305072461,0.003225458272815,-0.0078459455483775,0.06529251013366,0.111804919860585,0.0386863422796465,-0.0099330449993812,0.0854438776901561,0.0071255278374297,0.0076880469310165,0.0922109014839979,0.0468862765040469,0.0047671208811663,0.0042920364297913
4,27,8,0.052,0.065,0.009,0.875,0.094,0.764,0.567,0.449,0.825,0.642,0.306,0.772,0.236,0.0949880269643387,0.0003361714769436,0.0017524702542016,0.0391125958684809,-0.0035068919759411,0.006090338033712,0.0059237593873914,0.0695412762038687,0.0353277104388505,0.0109394952991262,0.0924986493319472,-0.007130921913814,-0.0075766525714709,0.0763256438969332,0.0800100745139971,-0.0040552194173411,-0.0041589466547857
4,27,9,0.096,0.09,0.052,0.866,0.152,0.709,0.122,0.374,0.799,0.585,0.282,0.667,0.296,0.1491127792031447,-0.0046632912096235,-0.028635144173659,0.0222318559431078,-0.0159157039162396,0.0158966738546075,-0.0190779025529071,0.0345662370247642,0.0314318537224326,0.0429332430603202,0.0786483040583153,-0.0238120940531174,-0.0267917276958491,0.052910865289968,0.0866881909319076,-0.0126594622034108,-0.0145945934209549
4,27,10,0.127,0.107,0.151,0.837,0.33,0.638,0.011,0.273,0.788,0.557,0.256,0.566,0.329,0.1804465733573735,-0.0180048006623598,-0.0529878146960471,0.0114363280824113,-0.0254153656077819,0.0110294043272443,-0.0504084585230563,0.0100567640148139,0.0285744766080047,0.0573502727866884,0.046676422963788,-0.0135014348491374,-0.0266412206062968,0.0299527044690725,0.0741815143149922,-0.0143723627009232,-0.0186879921771738
4,27,11,0.124,0.097,0.262,0.81,0.435,0.574,0.218,0.179,0.789,0.545,0.257,0.469,0.264,0.1519381124120999,-0.0121718762842503,-0.0125760834771416,0.0055667977341526,-0.0107560780455929,2.645295908516928e-05,-0.0804171227021608,2.1515756107520517e-05,0.0291187233741738,0.0230820390802207,0.0160187697299571,-0.0006928104710279,-0.0059901873973416,0.0162165623048934,0.0411038158075295,-0.0062539219049033,-0.0084249536199599
4,27,12,0.105,0.069,0.346,0.789,0.527,0.563,0.226,0.112,0.783,0.545,0.279,0.41,0.2,0.0756704926359805,0.0051035227207247,0.0040423205029578,0.0043266407689784,0.0032157587703274,0.0009314718645578,-0.0997713040454444,-0.0016420274030964,0.0300901134239251,-0.0073185738551025,0.0089549413717481,-0.0012364283814757,0.0006474961847479,0.0060586738720576,0.0083347173000668,0.0023763825727085,0.0032396513551644
4,27,13,0.088,0.042,0.416,0.763,0.667,0.601,0.066,0.061,0.767,0.571,0.318,0.408,0.157,0.0140017070638412,0.021879800332665,0.0243792793338036,0.0076405406446003,0.0095941289195811,0.0035626784565976,-0.109720285388728,-0.0039952992936437,0.0270419313343728,-0.0255334928849533,0.0122774553020964,-0.0128236925605801,-0.0017309464769436,-0.0048788312274448,-0.0075219971277938,0.0097903487418628,0.0135722864297913
4,27,14,0.087,0.025,0.548,0.696,0.785,0.707,0.012,0.033,0.742,0.634,0.373,0.471,0.106,-0.0010467349759597,0.0438915008301774,0.051412225229326,0.0054106956197247,0.0118498224519195,-0.0002803786329546,-0.1080144824036534,0.0004389014526249,0.0180132616826316,-0.040262932312814,0.0034005926155293,-0.0368930423118239,-0.0177403990888839,-0.0269676995110269,-0.0029429946402316,0.0183722731199722,0.0271858568278013
4,27,15,0.171,0.014,0.733,0.55,0.876,0.87,0.004,0.027,0.706,0.737,0.474,0.596,0.047,0.0200085145265278,0.06846056053167,0.0803553372940026,-0.0164265801265438,0.0011467498151035,-0.021547890448875,-0.0950489525529071,0.0427412416267542,0.0005642059612385,-0.0372063120391822,-0.0476635665884507,-0.0720657960431672,-0.0585144347854013,-0.0287893597100319,0.0018080307329026,0.0140415497368876,0.0436341078228261
4,27,16,0.486,0.009,0.876,0.314,0.925,0.96,0.004,0.064,0.74,0.862,0.66,0.751,0.002,0.0380619677603586,0.0787809316759486,0.1017597943835548,-0.0449241756489319,-0.0383399427222098,-0.0604477865931536,-0.098891035388728,0.1201101956068537,0.0415561283492983,0.0033719184334546,-0.0859707307675552,-0.1017450263914259,-0.1046939682431127,0.1134763297178287,-0.0029135911576446,-0.0496081069795302,0.0563267185193435
4,27,17,0.634,0.05,0.839,0.345,0.92,0.973,0.037,0.205,0.777,0.912,0.791,0.815,0.0,0.0410230255961795,0.049070400332665,0.0955852050800722,-0.051726887091718,-0.0669860243142496,-0.0748328117175317,-0.0694339630006683,0.1518213046864557,0.11784411441895,-0.0032905848003762,-0.0885998481804905,-0.1016165159436647,-0.097683064014257,0.1718474008621073,-0.0118931702621222,-0.0820304472780376,0.0479999040914828
4,27,18,0.644,0.143,0.718,0.596,0.892,0.973,0.245,0.42,0.852,0.932,0.88,0.811,0.0,0.0410230255961795,0.0026440918749535,0.0506704508512165,-0.0544479716688324,-0.0862043566525581,-0.0739690664438999,-0.0046597130006683,0.1500689325471522,0.1556457840706913,-0.0574906007207742,-0.0885998481804905,-0.0955702990282418,-0.0715547694868938,0.1291953055884755,-0.0235938339437142,-0.0841898104621172,0.0279178264795425
4,27,19,0.621,0.26,0.634,0.227,0.828,0.97,0.645,0.596,0.907,0.941,0.954,0.831,0.0,0.0410230255961795,-0.0353607001648474,-0.0357040765119675,-0.0556724597285339,-0.1021836442147471,-0.0782877928120591,0.0713230989396302,0.1577431421242666,0.1736132208866117,0.022189900771763,-0.0879931287775055,-0.0817503746501324,-0.0534161187406252,0.0907556634242964,-0.0298523284710774,-0.0792232751387342,0.0026532772258112
4,27,20,0.569,0.329,0.615,0.026,0.732,0.97,0.847,0.805,0.924,0.948,0.979,0.856,0.0,0.0410230255961795,-0.0804913907121111,-0.0793232128303755,-0.0566248393305239,-0.1075820521749461,-0.0836862007722581,0.1686892638650034,0.1686204679949134,0.1568782646677062,0.065593100771763,-0.0879931287775055,-0.0610204880829682,-0.0493133286908739,0.0719096659118586,-0.0214169662820227,-0.0679945865815202,-0.012246328744338
